period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2024-09,FY2024,Q3,Automotive,Americas,6100,Salaries & Wages,Opex,-5.836,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,6200,Marketing,Opex,-2.153,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,6300,R&D,Opex,-2.797,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,6400,Travel,Opex,-0.707,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.779,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,6600,General & Admin,Opex,-1.209,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,7100,Depreciation,D&A,-3.68,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,8100,Interest Expense,Finance,-2.055,SAP-ECC
2024-09,FY2024,Q3,Automotive,Americas,9100,Income Tax,Tax,-4.555,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,4000,Product Revenue,Revenue,18.216,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,4100,Service Revenue,Revenue,8.565,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.949,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.199,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6200,Marketing,Opex,-0.811,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6300,R&D,Opex,-1.1,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6400,Travel,Opex,-0.26,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.722,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,6600,General & Admin,Opex,-0.481,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,7100,Depreciation,D&A,-1.522,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,8100,Interest Expense,Finance,-0.853,SAP-ECC
2024-09,FY2024,Q3,Healthcare,APAC,9100,Income Tax,Tax,-1.65,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,4000,Product Revenue,Revenue,21.359,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,4100,Service Revenue,Revenue,8.751,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.539,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.491,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6200,Marketing,Opex,-0.862,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6300,R&D,Opex,-1.233,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6400,Travel,Opex,-0.307,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.746,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,6600,General & Admin,Opex,-0.461,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,7100,Depreciation,D&A,-1.49,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,8100,Interest Expense,Finance,-0.893,SAP-ECC
2024-09,FY2024,Q3,Healthcare,EMEA,9100,Income Tax,Tax,-1.992,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,4000,Product Revenue,Revenue,26.626,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,4100,Service Revenue,Revenue,10.614,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.135,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.889,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6200,Marketing,Opex,-1.212,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6300,R&D,Opex,-1.452,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6400,Travel,Opex,-0.382,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.947,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,6600,General & Admin,Opex,-0.58,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,7100,Depreciation,D&A,-1.815,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,8100,Interest Expense,Finance,-1.185,SAP-ECC
2024-09,FY2024,Q3,Healthcare,Americas,9100,Income Tax,Tax,-2.488,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,4000,Product Revenue,Revenue,30.82,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,4100,Service Revenue,Revenue,11.389,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.615,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6100,Salaries & Wages,Opex,-3.507,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6200,Marketing,Opex,-1.153,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6300,R&D,Opex,-1.57,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6400,Travel,Opex,-0.44,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6500,IT & Infrastructure,Opex,-1.056,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,6600,General & Admin,Opex,-0.625,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,7100,Depreciation,D&A,-2.1,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,8100,Interest Expense,Finance,-1.216,SAP-ECC
2024-10,FY2024,Q4,Electronics,APAC,9100,Income Tax,Tax,-2.572,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,4000,Product Revenue,Revenue,30.126,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,4100,Service Revenue,Revenue,13.233,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-26.209,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.54,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6200,Marketing,Opex,-1.26,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6300,R&D,Opex,-1.825,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6400,Travel,Opex,-0.458,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.091,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,6600,General & Admin,Opex,-0.745,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,7100,Depreciation,D&A,-2.276,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,8100,Interest Expense,Finance,-1.462,SAP-ECC
2024-10,FY2024,Q4,Electronics,EMEA,9100,Income Tax,Tax,-2.8,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,4000,Product Revenue,Revenue,39.298,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,4100,Service Revenue,Revenue,16.061,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.664,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6100,Salaries & Wages,Opex,-4.479,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6200,Marketing,Opex,-1.716,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6300,R&D,Opex,-2.279,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6400,Travel,Opex,-0.533,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.299,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,6600,General & Admin,Opex,-0.887,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,7100,Depreciation,D&A,-2.582,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,8100,Interest Expense,Finance,-1.67,SAP-ECC
2024-10,FY2024,Q4,Electronics,Americas,9100,Income Tax,Tax,-3.513,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,4000,Product Revenue,Revenue,41.835,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,4100,Service Revenue,Revenue,15.756,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,5000,Cost of Goods Sold,COGS,-33.994,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6100,Salaries & Wages,Opex,-4.53,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6200,Marketing,Opex,-1.675,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6300,R&D,Opex,-2.276,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6400,Travel,Opex,-0.611,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.411,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,6600,General & Admin,Opex,-0.916,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,7100,Depreciation,D&A,-2.989,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,8100,Interest Expense,Finance,-1.662,SAP-ECC
2024-10,FY2024,Q4,Automotive,APAC,9100,Income Tax,Tax,-3.803,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,4000,Product Revenue,Revenue,44.497,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,4100,Service Revenue,Revenue,19.412,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.164,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6100,Salaries & Wages,Opex,-5.294,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6200,Marketing,Opex,-1.948,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6300,R&D,Opex,-2.461,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6400,Travel,Opex,-0.648,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.393,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,6600,General & Admin,Opex,-1.098,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,7100,Depreciation,D&A,-3.257,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,8100,Interest Expense,Finance,-1.861,SAP-ECC
2024-10,FY2024,Q4,Automotive,EMEA,9100,Income Tax,Tax,-4.125,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,4000,Product Revenue,Revenue,57.45,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,4100,Service Revenue,Revenue,22.453,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,5000,Cost of Goods Sold,COGS,-38.044,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6100,Salaries & Wages,Opex,-5.802,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6200,Marketing,Opex,-2.278,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6300,R&D,Opex,-3.041,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6400,Travel,Opex,-0.769,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.843,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,6600,General & Admin,Opex,-1.201,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,7100,Depreciation,D&A,-3.716,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,8100,Interest Expense,Finance,-2.384,SAP-ECC
2024-10,FY2024,Q4,Automotive,Americas,9100,Income Tax,Tax,-4.811,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,4000,Product Revenue,Revenue,19.894,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,4100,Service Revenue,Revenue,8.29,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.306,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.113,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6200,Marketing,Opex,-0.84,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6300,R&D,Opex,-1.23,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6400,Travel,Opex,-0.265,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.736,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,6600,General & Admin,Opex,-0.426,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,7100,Depreciation,D&A,-1.373,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,8100,Interest Expense,Finance,-0.846,SAP-ECC
2024-10,FY2024,Q4,Healthcare,APAC,9100,Income Tax,Tax,-1.683,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,4000,Product Revenue,Revenue,22.036,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,4100,Service Revenue,Revenue,9.432,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-17.175,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.615,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6200,Marketing,Opex,-0.917,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6300,R&D,Opex,-1.218,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6400,Travel,Opex,-0.333,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.706,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,6600,General & Admin,Opex,-0.537,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,7100,Depreciation,D&A,-1.62,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,8100,Interest Expense,Finance,-0.977,SAP-ECC
2024-10,FY2024,Q4,Healthcare,EMEA,9100,Income Tax,Tax,-1.855,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,4000,Product Revenue,Revenue,28.811,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,4100,Service Revenue,Revenue,10.848,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.631,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.848,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.149,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6300,R&D,Opex,-1.639,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6400,Travel,Opex,-0.361,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.894,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.572,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.942,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.123,SAP-ECC
2024-10,FY2024,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.169,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,4000,Product Revenue,Revenue,29.363,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,4100,Service Revenue,Revenue,11.668,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,5000,Cost of Goods Sold,COGS,-22.983,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6100,Salaries & Wages,Opex,-3.224,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6200,Marketing,Opex,-1.278,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6300,R&D,Opex,-1.558,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6400,Travel,Opex,-0.43,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6500,IT & Infrastructure,Opex,-1.041,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,6600,General & Admin,Opex,-0.606,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,7100,Depreciation,D&A,-1.91,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,8100,Interest Expense,Finance,-1.315,SAP-ECC
2024-11,FY2024,Q4,Electronics,APAC,9100,Income Tax,Tax,-2.426,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,4000,Product Revenue,Revenue,30.984,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,4100,Service Revenue,Revenue,13.6,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-24.059,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.89,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6200,Marketing,Opex,-1.377,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6300,R&D,Opex,-1.872,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6400,Travel,Opex,-0.465,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.118,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,6600,General & Admin,Opex,-0.742,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,7100,Depreciation,D&A,-2.222,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,8100,Interest Expense,Finance,-1.455,SAP-ECC
2024-11,FY2024,Q4,Electronics,EMEA,9100,Income Tax,Tax,-2.915,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,4000,Product Revenue,Revenue,40.516,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,4100,Service Revenue,Revenue,17.048,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,5000,Cost of Goods Sold,COGS,-29.06,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6100,Salaries & Wages,Opex,-4.475,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6200,Marketing,Opex,-1.523,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6300,R&D,Opex,-2.05,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6400,Travel,Opex,-0.511,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.27,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,6600,General & Admin,Opex,-0.827,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,7100,Depreciation,D&A,-2.835,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,8100,Interest Expense,Finance,-1.648,SAP-ECC
2024-11,FY2024,Q4,Electronics,Americas,9100,Income Tax,Tax,-3.376,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,4000,Product Revenue,Revenue,37.689,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,4100,Service Revenue,Revenue,16.909,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,5000,Cost of Goods Sold,COGS,-29.883,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6100,Salaries & Wages,Opex,-4.716,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6200,Marketing,Opex,-1.786,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6300,R&D,Opex,-2.362,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6400,Travel,Opex,-0.627,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.395,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,6600,General & Admin,Opex,-0.919,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,7100,Depreciation,D&A,-2.693,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,8100,Interest Expense,Finance,-1.67,SAP-ECC
2024-11,FY2024,Q4,Automotive,APAC,9100,Income Tax,Tax,-3.566,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,4000,Product Revenue,Revenue,41.204,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,4100,Service Revenue,Revenue,18.703,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.099,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.785,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6200,Marketing,Opex,-2.026,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6300,R&D,Opex,-2.769,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6400,Travel,Opex,-0.64,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.533,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,6600,General & Admin,Opex,-1.057,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,7100,Depreciation,D&A,-3.149,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,8100,Interest Expense,Finance,-2.035,SAP-ECC
2024-11,FY2024,Q4,Automotive,EMEA,9100,Income Tax,Tax,-3.989,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,4000,Product Revenue,Revenue,49.723,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,4100,Service Revenue,Revenue,21.097,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,5000,Cost of Goods Sold,COGS,-44.171,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6100,Salaries & Wages,Opex,-5.912,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6200,Marketing,Opex,-2.21,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6300,R&D,Opex,-3.09,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6400,Travel,Opex,-0.722,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.828,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,6600,General & Admin,Opex,-1.281,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,7100,Depreciation,D&A,-4.019,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,8100,Interest Expense,Finance,-2.323,SAP-ECC
2024-11,FY2024,Q4,Automotive,Americas,9100,Income Tax,Tax,-4.466,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,4000,Product Revenue,Revenue,18.759,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,4100,Service Revenue,Revenue,9.057,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-16.74,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.248,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6200,Marketing,Opex,-0.913,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6300,R&D,Opex,-1.057,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6400,Travel,Opex,-0.299,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.696,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,6600,General & Admin,Opex,-0.501,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,7100,Depreciation,D&A,-1.337,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,8100,Interest Expense,Finance,-0.914,SAP-ECC
2024-11,FY2024,Q4,Healthcare,APAC,9100,Income Tax,Tax,-1.879,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,4000,Product Revenue,Revenue,21.576,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,4100,Service Revenue,Revenue,10.446,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-17.429,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.489,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6200,Marketing,Opex,-1.013,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6300,R&D,Opex,-1.265,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6400,Travel,Opex,-0.348,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.805,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,6600,General & Admin,Opex,-0.488,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,7100,Depreciation,D&A,-1.687,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,8100,Interest Expense,Finance,-0.974,SAP-ECC
2024-11,FY2024,Q4,Healthcare,EMEA,9100,Income Tax,Tax,-1.945,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,4000,Product Revenue,Revenue,27.868,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,4100,Service Revenue,Revenue,11.783,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.847,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.872,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6200,Marketing,Opex,-1.091,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6300,R&D,Opex,-1.455,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6400,Travel,Opex,-0.354,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.896,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,6600,General & Admin,Opex,-0.59,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,7100,Depreciation,D&A,-1.932,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,8100,Interest Expense,Finance,-1.115,SAP-ECC
2024-11,FY2024,Q4,Healthcare,Americas,9100,Income Tax,Tax,-2.485,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,4000,Product Revenue,Revenue,28.043,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,4100,Service Revenue,Revenue,11.97,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,5000,Cost of Goods Sold,COGS,-24.354,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6100,Salaries & Wages,Opex,-3.618,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6200,Marketing,Opex,-1.289,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6300,R&D,Opex,-1.545,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6400,Travel,Opex,-0.451,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6500,IT & Infrastructure,Opex,-1.05,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,6600,General & Admin,Opex,-0.716,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,7100,Depreciation,D&A,-2.264,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,8100,Interest Expense,Finance,-1.33,SAP-ECC
2024-12,FY2024,Q4,Electronics,APAC,9100,Income Tax,Tax,-2.429,SAP-ECC
2024-12,FY2024,Q4,Electronics,EMEA,4000,Product Revenue,Revenue,34.487,SAP-ECC
2024-12,FY2024,Q4,Electronics,EMEA,4100,Service Revenue,Revenue,13.256,SAP-ECC
2024-12,FY2024,Q4,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-26.396,SAP-ECC
